i,time (s),dt
2808,24.40397596,0.008331
2809,24.41234088,0.008365
2810,24.42065668,0.008316
2811,24.42898417,0.008327
2812,24.43731356,0.008329
2813,24.44564796,0.008334
2814,24.45398164,0.008334
2815,24.46231651,0.008335
2816,24.47064757,0.008331
2817,24.47899485,0.008347
2818,24.48734379,0.008349
2819,24.49565697,0.008313
2820,24.50399971,0.008343
2821,24.51231575,0.008316
2822,24.520648,0.008332
2823,24.52898002,0.008332
2824,24.53732085,0.008341
2825,24.54564142,0.008321
2826,24.55397821,0.008337
2827,24.5623095,0.008331
2828,24.5706439,0.008334
2829,24.57896733,0.008323
2830,24.58731222,0.008345
2831,24.59562969,0.008317
2832,24.60395026,0.008321
2833,24.61229634,0.008346
2834,24.62062097,0.008325
2835,24.62895298,0.008332
2836,24.63729024,0.008337
2837,24.64562345,0.008333
2838,24.65395379,0.00833
2839,24.66228652,0.008333
2840,24.67061925,0.008333
2841,24.67894769,0.008328
2842,24.68728042,0.008333
2843,24.69561672,0.008336
2844,24.70394921,0.008332
2845,24.71229601,0.008347
2846,24.72062016,0.008324
2847,24.72895122,0.008331
2848,24.73728466,0.008333
2849,24.74561954,0.008335
2850,24.75395274,0.008333
2851,24.76228619,0.008333
2852,24.77061868,0.008332
2853,24.77895045,0.008332
2854,24.78728104,0.008331
2855,24.79561377,0.008333
2856,24.80394912,0.008335
2857,24.81229734,0.008348
2858,24.82061815,0.008321
2859,24.82895565,0.008337
2860,24.83728957,0.008334
2861,24.84562111,0.008332
2862,24.85395432,0.008333
2863,24.86228752,0.008333
2864,24.87061906,0.008332
2865,24.87895012,0.008331
2866,24.88728595,0.008336
2867,24.89561653,0.008331
2868,24.90394926,0.008333
2869,24.91229749,0.008348
2870,24.92062092,0.008323
2871,24.92895126,0.00833
2872,24.93728519,0.008334
2873,24.94565892,0.008374
2874,24.95395422,0.008295
2875,24.96228766,0.008333
2876,24.97061992,0.008332
2877,24.97895026,0.00833
2878,24.98728323,0.008333
2879,24.99561548,0.008332
2880,25.00394917,0.008334
2881,25.01230454,0.008355
2882,25.02062821,0.008324
2883,25.02895355,0.008325
2884,25.03729916,0.008346
2885,25.04562306,0.008324
2886,25.05396557,0.008343
2887,25.06229067,0.008325
2888,25.07062936,0.008339
2889,25.07895732,0.008328
2890,25.08729935,0.008342
2891,25.09562612,0.008327
2892,25.10396242,0.008336
2893,25.11230278,0.00834
2894,25.12063122,0.008328
2895,25.12896204,0.008331
2896,25.13730121,0.008339
2897,25.14562655,0.008325
2898,25.15395403,0.008327
2899,25.16228724,0.008333
2900,25.17061925,0.008332
2901,25.17894983,0.008331
2902,25.18728423,0.008334
2903,25.19562173,0.008337
2904,25.20395088,0.008329
2905,25.2123034,0.008353
2906,25.22062182,0.008318
2907,25.22895074,0.008329
2908,25.23728466,0.008334
2909,25.24561977,0.008335
2910,25.25395393,0.008334
2911,25.26228643,0.008332
2912,25.27062035,0.008334
2913,25.27894998,0.00833
2914,25.28728581,0.008336
2915,25.29562259,0.008337
2916,25.303967,0.008344
2917,25.31231594,0.008349
2918,25.32064223,0.008326
2919,25.32896781,0.008326
2920,25.33730197,0.008334
2921,25.34563851,0.008337
2922,25.35396934,0.008331
2923,25.36230302,0.008334
2924,25.3706336,0.008331
2925,25.37896538,0.008332
2926,25.38730121,0.008336
2927,25.3956399,0.008339
2928,25.4039762,0.008336
2929,25.41232276,0.008347
2930,25.42065454,0.008332
2931,25.42898369,0.008329
2932,25.43731451,0.008331
2933,25.44564772,0.008333
2934,25.45397973,0.008332
2935,25.46231532,0.008336
2936,25.47064614,0.008331
2937,25.47902012,0.008374
2938,25.48731279,0.008293
2939,25.49565196,0.008339
2940,25.50397325,0.008321
2941,25.51231813,0.008345
2942,25.520648,0.00833
2943,25.52898336,0.008335
2944,25.53732085,0.008337
2945,25.54564166,0.008321
2946,25.5539875,0.008346
2947,25.56231809,0.008331
2948,25.57064772,0.00833
2949,25.57897258,0.008325
2950,25.58731413,0.008342
2951,25.59566498,0.008351
2952,25.60395813,0.008293
2953,25.61230207,0.008344
2954,25.62062883,0.008327
2955,25.62896395,0.008335
2956,25.63729453,0.008331
2957,25.64563084,0.008336
2958,25.65395904,0.008328
2959,25.6622889,0.00833
2960,25.67062116,0.008332
2961,25.67895079,0.00833
2962,25.68728352,0.008333
2963,25.69561505,0.008332
2964,25.70394921,0.008334
2965,25.71229863,0.008349
2966,25.72062182,0.008323
2967,25.7289505,0.008329
2968,25.73728681,0.008336
2969,25.74562049,0.008334
2970,25.75395441,0.008334
2971,25.76228762,0.008333
2972,25.77061963,0.008332
2973,25.77895021,0.008331
2974,25.78731632,0.008366
2975,25.79561639,0.0083
2976,25.80394912,0.008333
2977,25.81230211,0.008353
2978,25.82062101,0.008319
2979,25.82895041,0.008329
2980,25.83728457,0.008334
2981,25.84562039,0.008336
2982,25.8539536,0.008333
2983,25.86228681,0.008333
2984,25.87061882,0.008332
2985,25.87895179,0.008333
2986,25.88728476,0.008333
2987,25.89561558,0.008331
2988,25.90394855,0.008333
2989,25.91229868,0.00835
2990,25.92062235,0.008324
2991,25.92895007,0.008328
2992,25.9372859,0.008336
2993,25.9456203,0.008334
2994,25.9539547,0.008334
2995,25.96228766,0.008333
2996,25.97061968,0.008332
2997,25.97895122,0.008332
2998,25.98728395,0.008333
2999,25.99562931,0.008345
3000,26.00395894,0.00833
3001,26.01231194,0.008353
3002,26.02062511,0.008313
3003,26.02894735,0.008322
3004,26.03729987,0.008353
3005,26.04562497,0.008325
3006,26.05396771,0.008343
3007,26.06229186,0.008324
3008,26.07062745,0.008336
3009,26.07895827,0.008331
3010,26.0872972,0.008339
3011,26.09562779,0.008331
3012,26.10396051,0.008333
3013,26.11230207,0.008342
3014,26.12062502,0.008323
3015,26.12895227,0.008327
3016,26.13728762,0.008335
3017,26.14562035,0.008333
3018,26.15395498,0.008335
3019,26.162287,0.008332
3020,26.17061853,0.008332
3021,26.17895031,0.008332
3022,26.18728423,0.008334
3023,26.19561815,0.008334
3024,26.20395565,0.008337
3025,26.2123003,0.008345
3026,26.22062135,0.008321
3027,26.2289505,0.008329
3028,26.23728776,0.008337
3029,26.24562049,0.008333
3030,26.25395489,0.008334
3031,26.2622869,0.008332
3032,26.27061844,0.008332
3033,26.27895093,0.008332
3034,26.28728485,0.008334
3035,26.29561544,0.008331
3036,26.30395579,0.00834
3037,26.3123138,0.008358
3038,26.32068396,0.00837
3039,26.32896733,0.008283
3040,26.33730388,0.008337
3041,26.34563971,0.008336
3042,26.35396981,0.00833
3043,26.36230397,0.008334
3044,26.37063575,0.008332
3045,26.37896681,0.008331
3046,26.38729978,0.008333
3047,26.39563251,0.008333
3048,26.40397358,0.008341
3049,26.41232252,0.008349
3050,26.42065907,0.008337
3051,26.42898631,0.008327
3052,26.43731952,0.008333
3053,26.44565082,0.008331
3054,26.45398521,0.008334
3055,26.46231628,0.008331
3056,26.47064686,0.008331
3057,26.47898722,0.00834
3058,26.4873209,0.008334
3059,26.49564505,0.008324
3060,26.50399494,0.00835
3061,26.51231504,0.00832
3062,26.52064943,0.008334
3063,26.52898264,0.008333
3064,26.53732252,0.00834
3065,26.54564333,0.008321
3066,26.55397892,0.008336
3067,26.56231618,0.008337
3068,26.57064891,0.008333
3069,26.57897615,0.008327
3070,26.58731246,0.008336
3071,26.5956583,0.008346
3072,26.60399222,0.008334
3073,26.61230016,0.008308
3074,26.62062311,0.008323
3075,26.62897253,0.008349
3076,26.63729239,0.00832
3077,26.64563513,0.008343
3078,26.65395737,0.008322
3079,26.66228986,0.008332
3080,26.67061997,0.00833
3081,26.6789515,0.008332
3082,26.68728495,0.008333
3083,26.69561577,0.008331
3084,26.70394874,0.008333
3085,26.71230316,0.008354
3086,26.72062278,0.00832
3087,26.72895193,0.008329
3088,26.73728776,0.008336
3089,26.74562025,0.008332
3090,26.7539537,0.008333
3091,26.76228762,0.008334
3092,26.77061939,0.008332
3093,26.77895069,0.008331
3094,26.78728318,0.008332
3095,26.79561544,0.008332
3096,26.80394912,0.008334
3097,26.81229854,0.008349
3098,26.82062149,0.008323
3099,26.82895064,0.008329
3100,26.83728719,0.008337
3101,26.84562063,0.008333
3102,26.85395408,0.008333
3103,26.86228824,0.008334
3104,26.87062502,0.008337
3105,26.87895656,0.008332
3106,26.8872869,0.00833
3107,26.89561725,0.00833
3108,26.90395045,0.008333
3109,26.91230011,0.00835
3110,26.92062259,0.008322
3111,26.9289515,0.008329
3112,26.93728805,0.008337
3113,26.94562173,0.008334
3114,26.95395446,0.008333
3115,26.9622879,0.008333
3116,26.97061873,0.008331
3117,26.97895002,0.008331
3118,26.98728514,0.008335
3119,26.99561739,0.008332
3120,27.00395083,0.008333
3121,27.01230216,0.008351
3122,27.02063131,0.008329
3123,27.02895331,0.008322
3124,27.03730059,0.008347
3125,27.04562378,0.008323
3126,27.05396605,0.008342
3127,27.06229138,0.008325
3128,27.07062697,0.008336
3129,27.07895923,0.008332
3130,27.08729887,0.00834
3131,27.0956254,0.008327
3132,27.10396457,0.008339
3133,27.11229849,0.008334
3134,27.12063289,0.008334
3135,27.12896133,0.008328
3136,27.13729739,0.008336
3137,27.14562297,0.008326
3138,27.15395451,0.008332
3139,27.16233373,0.008379
3140,27.17062044,0.008287
3141,27.17895269,0.008332
3142,27.18728566,0.008333
3143,27.19561839,0.008333
3144,27.20394969,0.008331
3145,27.21230197,0.008352
3146,27.22062349,0.008322
3147,27.22895336,0.00833
3148,27.23728728,0.008334
3149,27.24562216,0.008335
3150,27.25395441,0.008332
3151,27.26228762,0.008333
3152,27.27061939,0.008332
3153,27.27895045,0.008331
3154,27.28728437,0.008334
3155,27.29561758,0.008333
3156,27.30395007,0.008332
3157,27.31231642,0.008366
3158,27.32063961,0.008323
3159,27.32896733,0.008328
3160,27.33730412,0.008337
3161,27.34563804,0.008334
3162,27.35397124,0.008333
3163,27.3623035,0.008332
3164,27.37063503,0.008332
3165,27.37896705,0.008332
3166,27.38730335,0.008336
3167,27.39563155,0.008328
3168,27.40396452,0.008333
3169,27.41232562,0.008361
3170,27.42065287,0.008327
3171,27.4289825,0.00833
3172,27.4373169,0.008334
3173,27.44565034,0.008333
3174,27.45399737,0.008347
3175,27.46233058,0.008333
3176,27.4706676,0.008337
3177,27.4790051,0.008337
3178,27.48733783,0.008333
3179,27.49567771,0.00834
3180,27.50400949,0.008332
3181,27.51233935,0.00833
3182,27.52064514,0.008306
3183,27.52897978,0.008335
3184,27.53731775,0.008338
3185,27.54563856,0.008321
3186,27.55398417,0.008346
3187,27.56231546,0.008331
3188,27.57063985,0.008324
3189,27.57896781,0.008328
3190,27.58731031,0.008343
3191,27.59564543,0.008335
3192,27.60396957,0.008324
3193,27.61231566,0.008346
3194,27.62062907,0.008313
3195,27.62896252,0.008333
3196,27.63729096,0.008328
3197,27.64563489,0.008344
3198,27.65395474,0.00832
3199,27.66229034,0.008336
3200,27.67062044,0.00833
3201,27.67895246,0.008332
3202,27.68728447,0.008332
3203,27.69561696,0.008332
3204,27.70395279,0.008336
3205,27.71229935,0.008347
3206,27.72062326,0.008324
3207,27.72895145,0.008328
3208,27.73728895,0.008337
3209,27.7456212,0.008332
3210,27.75395417,0.008333
3211,27.76228786,0.008334
3212,27.77061939,0.008332
3213,27.77895117,0.008332
3214,27.78728533,0.008334
3215,27.79561758,0.008332
3216,27.80395031,0.008333
3217,27.81229973,0.008349
3218,27.82062173,0.008322
3219,27.82895207,0.00833
3220,27.83728838,0.008336
3221,27.84562159,0.008333
3222,27.8539536,0.008332
3223,27.86228705,0.008333
3224,27.87061787,0.008331
3225,27.8789525,0.008335
3226,27.88728595,0.008333
3227,27.89561629,0.00833
3228,27.90394998,0.008334
3229,27.91230345,0.008353
3230,27.92062163,0.008318
3231,27.9289515,0.00833
3232,27.9372859,0.008334
3233,27.94562054,0.008335
3234,27.9539547,0.008334
3235,27.96228862,0.008334
3236,27.97062016,0.008332
3237,27.97895026,0.00833
3238,27.98728466,0.008334
3239,27.99561691,0.008332
3240,28.00397801,0.008361
3241,28.01230383,0.008326
3242,28.02062821,0.008324
3243,28.02895522,0.008327
3244,28.03730106,0.008346
3245,28.04562402,0.008323
3246,28.05396628,0.008342
3247,28.06229234,0.008326
3248,28.07062984,0.008337
3249,28.07895732,0.008327
3250,28.08730245,0.008345
3251,28.09562707,0.008325
3252,28.10396338,0.008336
3253,28.1123004,0.008337
3254,28.1206274,0.008327
3255,28.12895179,0.008324
3256,28.13728762,0.008336
3257,28.14562178,0.008334
3258,28.15395403,0.008332
3259,28.16228843,0.008334
3260,28.17061901,0.008331
3261,28.17894983,0.008331
3262,28.18729019,0.00834
3263,28.19561744,0.008327
3264,28.20395088,0.008333
3265,28.21230459,0.008354
3266,28.22062278,0.008318
3267,28.22895193,0.008329
3268,28.23728824,0.008336
3269,28.24562168,0.008333
3270,28.25395489,0.008333
3271,28.26228666,0.008332
3272,28.27061796,0.008331
3273,28.27895069,0.008333
3274,28.28728461,0.008334
3275,28.29561615,0.008332
3276,28.30394959,0.008333
3277,28.31230354,0.008354
3278,28.32064056,0.008337
3279,28.32896638,0.008326
3280,28.33730698,0.008341
3281,28.34563661,0.00833
3282,28.35397029,0.008334
3283,28.36230421,0.008334
3284,28.37063503,0.008331
3285,28.37896609,0.008331
3286,28.38730311,0.008337
3287,28.39563251,0.008329
3288,28.403965,0.008332
3289,28.41231442,0.008349
3290,28.42064333,0.008329
3291,28.4289813,0.008338
3292,28.43731761,0.008336
3293,28.44564796,0.00833
3294,28.45398498,0.008337
3295,28.46231604,0.008331
3296,28.47064543,0.008329
3297,28.47897816,0.008333
3298,28.48731303,0.008335
3299,28.49564552,0.008332
3300,28.5039773,0.008332
3301,28.512321,0.008344
3302,28.52065492,0.008334
3303,28.52898812,0.008333
3304,28.53736687,0.008379
3305,28.54565358,0.008287
3306,28.5539825,0.008329
3307,28.56232429,0.008342
3308,28.57065892,0.008335
3309,28.57899237,0.008333
3310,28.58731604,0.008324
3311,28.59564447,0.008328
3312,28.60399199,0.008348
3313,28.61232233,0.00833
3314,28.62065601,0.008334
3315,28.6289618,0.008306
3316,28.63729191,0.00833
3317,28.64562988,0.008338
3318,28.65395618,0.008326
3319,28.66229773,0.008342
3320,28.67061949,0.008322
3321,28.6789546,0.008335
3322,28.68728566,0.008331
3323,28.69561696,0.008331
3324,28.70394969,0.008333
3325,28.71229982,0.00835
3326,28.72062135,0.008322
3327,28.72895265,0.008331
3328,28.73728609,0.008333
3329,28.74562168,0.008336
3330,28.75395417,0.008332
3331,28.76228762,0.008333
3332,28.77061915,0.008332
3333,28.77894998,0.008331
3334,28.78728437,0.008334
3335,28.79561663,0.008332
3336,28.80395126,0.008335
3337,28.81230402,0.008353
3338,28.82062125,0.008317
3339,28.82895136,0.00833
3340,28.837286,0.008335
3341,28.84562707,0.008341
3342,28.85395336,0.008326
3343,28.86228705,0.008334
3344,28.87061834,0.008331
3345,28.87895036,0.008332
3346,28.88728499,0.008335
3347,28.89561677,0.008332
3348,28.9039495,0.008333
3349,28.91230369,0.008354
3350,28.92062068,0.008317
3351,28.92895079,0.00833
3352,28.93728709,0.008336
3353,28.94562101,0.008334
3354,28.95395327,0.008332
3355,28.96228719,0.008334
3356,28.97061873,0.008332
3357,28.9789505,0.008332
3358,28.9872849,0.008334
3359,28.99561691,0.008332
3360,29.00394988,0.008333
3361,29.01230145,0.008352
3362,29.02063131,0.00833
3363,29.02895403,0.008323
3364,29.03729773,0.008344
3365,29.04562306,0.008325
3366,29.053967,0.008344
3367,29.06229091,0.008324
3368,29.07062936,0.008338
3369,29.07895756,0.008328
3370,29.08729935,0.008342
3371,29.0956254,0.008326
3372,29.10396004,0.008335
3373,29.11230326,0.008343
3374,29.12063074,0.008327
3375,29.12896109,0.00833
3376,29.13729668,0.008336
3377,29.14562702,0.00833
3378,29.15395546,0.008328
3379,29.16228867,0.008333
3380,29.17061949,0.008331
3381,29.17895532,0.008336
3382,29.18728709,0.008332
3383,29.19561791,0.008331
3384,29.20394993,0.008332
3385,29.21230292,0.008353
3386,29.22062516,0.008322
3387,29.22895145,0.008326
3388,29.23728776,0.008336
3389,29.24562144,0.008334
3390,29.25395417,0.008333
3391,29.26228809,0.008334
3392,29.27061939,0.008331
3393,29.27895188,0.008332
3394,29.28728437,0.008332
3395,29.29561615,0.008332
3396,29.30394983,0.008334
3397,29.31230187,0.008352
3398,29.32062197,0.00832
3399,29.32895136,0.008329
3400,29.33730197,0.008351
3401,29.34563804,0.008336
3402,29.35396981,0.008332
3403,29.36230326,0.008333
3404,29.37063479,0.008332
3405,29.37900686,0.008372
3406,29.38729978,0.008293
3407,29.39563274,0.008333
3408,29.40396547,0.008333
3409,29.41231203,0.008347
3410,29.42064118,0.008329
3411,29.42896891,0.008328
3412,29.43731451,0.008346
3413,29.44564962,0.008335
3414,29.45398402,0.008334
3415,29.46231461,0.008331
3416,29.47064591,0.008331
3417,29.47897768,0.008332
3418,29.48731422,0.008337
3419,29.49564362,0.008329
3420,29.5039773,0.008334
3421,29.51232362,0.008346
3422,29.52065563,0.008332
3423,29.5289824,0.008327
3424,29.53731799,0.008336
3425,29.545645,0.008327
3426,29.55397439,0.008329
3427,29.56231737,0.008343
3428,29.57065153,0.008334
3429,29.57897472,0.008323
3430,29.58730555,0.008331
3431,29.5956533,0.008348
3432,29.60398388,0.008331
3433,29.61231756,0.008334
3434,29.62064767,0.00833
3435,29.62898088,0.008333
3436,29.63729811,0.008317
3437,29.64562964,0.008332
3438,29.65396214,0.008332
3439,29.66229391,0.008332
3440,29.67062378,0.00833
3441,29.67895341,0.00833
3442,29.68728471,0.008331
3443,29.69561768,0.008333
3444,29.70395255,0.008335
3445,29.71230054,0.008348
3446,29.72062159,0.008321
3447,29.72895289,0.008331
3448,29.73728752,0.008335
3449,29.74562025,0.008333
3450,29.75395441,0.008334
3451,29.76228714,0.008333
3452,29.77061892,0.008332
3453,29.77895141,0.008332
3454,29.78728461,0.008333
3455,29.79561591,0.008331
3456,29.80395055,0.008335
3457,29.81230211,0.008352
3458,29.82062149,0.008319
3459,29.82895041,0.008329
3460,29.83728766,0.008337
3461,29.84562135,0.008334
3462,29.85395432,0.008333
3463,29.86228705,0.008333
3464,29.87061906,0.008332
3465,29.87894988,0.008331
3466,29.88728404,0.008334
3467,29.89561606,0.008332
3468,29.90394902,0.008333
3469,29.91234779,0.008399
3470,29.92062163,0.008274
3471,29.92895269,0.008331
3472,29.93728757,0.008335
3473,29.94562078,0.008333
3474,29.95395446,0.008334
3475,29.96228719,0.008333
3476,29.97061896,0.008332
3477,29.97895002,0.008331
3478,29.98728418,0.008334
3479,29.99561715,0.008333
3480,30.0039506,0.008333
3481,30.01230192,0.008351
3482,30.02062941,0.008327
3483,30.02895474,0.008325
3484,30.0372994,0.008345
3485,30.04562306,0.008324
3486,30.05396581,0.008343
3487,30.06229115,0.008325
3488,30.07062864,0.008337
3489,30.07895756,0.008329
3490,30.08729959,0.008342
3491,30.09562564,0.008326
3492,30.10395861,0.008333
3493,30.11230254,0.008344
3494,30.12062645,0.008324
3495,30.12895227,0.008326
3496,30.13728762,0.008335
3497,30.14562058,0.008333
3498,30.15395331,0.008333
3499,30.16228652,0.008333
3500,30.1706183,0.008332
3501,30.17895007,0.008332
3502,30.18728471,0.008335
3503,30.19561601,0.008331
3504,30.20395064,0.008335
3505,30.21230459,0.008354
3506,30.2206471,0.008343
3507,30.22895145,0.008304
3508,30.23728871,0.008337
3509,30.24562001,0.008331
3510,30.25395441,0.008334
3511,30.26228809,0.008334
3512,30.27061892,0.008331
3513,30.27895021,0.008331
3514,30.28728366,0.008333
3515,30.29561615,0.008332
3516,30.30395055,0.008334
3517,30.31230331,0.008353
3518,30.3206203,0.008317
3519,30.32895136,0.008331
3520,30.33730626,0.008355
3521,30.34563613,0.00833
3522,30.35397124,0.008335
3523,30.36230326,0.008332
3524,30.37063408,0.008331
3525,30.37896562,0.008332
3526,30.38730001,0.008334
3527,30.39563131,0.008331
3528,30.40396428,0.008333
3529,30.41231489,0.008351
3530,30.42064476,0.00833
3531,30.42897654,0.008332
3532,30.43730998,0.008333
3533,30.44572663,0.008417
3534,30.45400715,0.008281
3535,30.46233439,0.008327
3536,30.47064686,0.008312
3537,30.47897601,0.008329
3538,30.48730493,0.008329
3539,30.49563575,0.008331
3540,30.50397134,0.008336
3541,30.51231241,0.008341
3542,30.52064943,0.008337
3543,30.52897978,0.00833
3544,30.53732729,0.008348
3545,30.54563928,0.008312
3546,30.55397821,0.008339
3547,30.56231189,0.008334
3548,30.57063842,0.008327
3549,30.5789659,0.008327
3550,30.58731341,0.008348
3551,30.59564209,0.008329
3552,30.60396671,0.008325
