cycle,sec,last,dt,sdt
001368,12.552763,12.544337,0.008426,0.008333
001369,12.561231,12.552763,0.008468,0.008333
001370,12.569663,12.561231,0.008432,0.008333
001371,12.578095,12.569663,0.008432,0.008333
001372,12.586526,12.578095,0.008431,0.008333
001373,12.594953,12.586526,0.008427,0.008333
001374,12.603378,12.594953,0.008425,0.008333
001375,12.611816,12.603378,0.008438,0.008333
001376,12.62025,12.611816,0.008434,0.008333
001377,12.628678,12.62025,0.008428,0.008333
001378,12.637152,12.628678,0.008474,0.008333
001379,12.645586,12.637152,0.008435,0.008333
001380,12.654017,12.645586,0.008431,0.008333
001381,12.662463,12.654017,0.008446,0.008333
001382,12.6709,12.662463,0.008436,0.008333
001383,12.67933,12.6709,0.00843,0.008333
001384,12.687761,12.67933,0.008431,0.008333
001385,12.696188,12.687761,0.008427,0.008333
001386,12.704614,12.696188,0.008426,0.008333
001387,12.713054,12.704614,0.00844,0.008333
001388,12.721486,12.713054,0.008432,0.008333
001389,12.729922,12.721486,0.008436,0.008333
001390,12.738351,12.729922,0.008429,0.008333
001391,12.746782,12.738351,0.008431,0.008333
001392,12.755216,12.746782,0.008434,0.008333
001393,12.763653,12.755216,0.008436,0.008333
001394,12.772087,12.763653,0.008434,0.008333
001395,12.780515,12.772087,0.008429,0.008333
001396,12.788943,12.780515,0.008427,0.008333
001397,12.797368,12.788943,0.008425,0.008333
001398,12.805834,12.797368,0.008466,0.008333
001399,12.814275,12.805834,0.008441,0.008333
001400,12.822709,12.814275,0.008434,0.008333
001401,12.831141,12.822709,0.008432,0.008333
001402,12.839569,12.831141,0.008429,0.008333
001403,12.847998,12.839569,0.008429,0.008333
001404,12.856429,12.847998,0.008432,0.008333
001405,12.864866,12.856429,0.008436,0.008333
001406,12.8733,12.864866,0.008435,0.008333
001407,12.881728,12.8733,0.008428,0.008333
001408,12.890159,12.881728,0.008431,0.008333
001409,12.898587,12.890159,0.008428,0.008333
001410,12.907012,12.898587,0.008426,0.008333
001411,12.915454,12.907012,0.008442,0.008333
001412,12.923891,12.915454,0.008437,0.008333
001413,12.932325,12.923891,0.008434,0.008333
001414,12.940754,12.932325,0.008429,0.008333
001415,12.949183,12.940754,0.008429,0.008333
001416,12.957612,12.949183,0.008429,0.008333
001417,12.96605,12.957612,0.008438,0.008333
001418,12.974484,12.96605,0.008435,0.008333
001419,12.982915,12.974484,0.00843,0.008333
001420,12.991346,12.982915,0.008431,0.008333
001421,12.999791,12.991346,0.008445,0.008333
001422,13.008227,12.999791,0.008436,0.008333
001423,13.016668,13.008227,0.008441,0.008333
001424,13.025105,13.016668,0.008437,0.008333
001425,13.033538,13.025105,0.008433,0.008333
001426,13.041967,13.033538,0.008429,0.008333
001427,13.050399,13.041967,0.008432,0.008333
001428,13.058829,13.050399,0.00843,0.008333
001429,13.067279,13.058829,0.00845,0.008333
001430,13.075715,13.067279,0.008436,0.008333
001431,13.084148,13.075715,0.008432,0.008333
001432,13.09258,13.084148,0.008432,0.008333
001433,13.101007,13.09258,0.008427,0.008333
001434,13.109438,13.101007,0.008431,0.008333
001435,13.117874,13.109438,0.008436,0.008333
001436,13.126307,13.117874,0.008433,0.008333
001437,13.134749,13.126307,0.008442,0.008333
001438,13.143184,13.134749,0.008435,0.008333
001439,13.151615,13.143184,0.008431,0.008333
001440,13.160047,13.151615,0.008432,0.008333
001441,13.168515,13.160047,0.008468,0.008333
001442,13.176955,13.168515,0.008439,0.008333
001443,13.185391,13.176955,0.008436,0.008333
001444,13.193821,13.185391,0.00843,0.008333
001445,13.202262,13.193821,0.008441,0.008333
001446,13.210704,13.202262,0.008442,0.008333
001447,13.219146,13.210704,0.008442,0.008333
001448,13.227575,13.219146,0.008429,0.008333
001449,13.236005,13.227575,0.00843,0.008333
001450,13.244434,13.236005,0.008429,0.008333
001451,13.252861,13.244434,0.008426,0.008333
001452,13.261288,13.252861,0.008428,0.008333
001453,13.269726,13.261288,0.008437,0.008333
001454,13.278159,13.269726,0.008434,0.008333
001455,13.286589,13.278159,0.00843,0.008333
001456,13.295018,13.286589,0.00843,0.008333
001457,13.30346,13.295018,0.008442,0.008333
001458,13.311898,13.30346,0.008437,0.008333
001459,13.320335,13.311898,0.008437,0.008333
001460,13.328773,13.320335,0.008439,0.008333
001461,13.337211,13.328773,0.008437,0.008333
001462,13.34564,13.337211,0.00843,0.008333
001463,13.354068,13.34564,0.008427,0.008333
001464,13.3625,13.354068,0.008432,0.008333
001465,13.370938,13.3625,0.008438,0.008333
001466,13.379375,13.370938,0.008437,0.008333
001467,13.387803,13.379375,0.008428,0.008333
001468,13.396235,13.387803,0.008431,0.008333
001469,13.404663,13.396235,0.008428,0.008333
001470,13.413102,13.404663,0.008439,0.008333
001471,13.421542,13.413102,0.008441,0.008333
001472,13.429975,13.421542,0.008432,0.008333
001473,13.438407,13.429975,0.008433,0.008333
001474,13.446875,13.438407,0.008468,0.008333
001475,13.455304,13.446875,0.008429,0.008333
001476,13.463733,13.455304,0.008429,0.008333
001477,13.472169,13.463733,0.008436,0.008333
001478,13.480598,13.472169,0.008429,0.008333
001479,13.489026,13.480598,0.008428,0.008333
001480,13.497454,13.489026,0.008428,0.008333
001481,13.505883,13.497454,0.008429,0.008333
001482,13.514318,13.505883,0.008436,0.008333
001483,13.522758,13.514318,0.00844,0.008333
001484,13.53119,13.522758,0.008432,0.008333
001485,13.539618,13.53119,0.008429,0.008333
001486,13.548044,13.539618,0.008426,0.008333
001487,13.556474,13.548044,0.00843,0.008333
001488,13.564904,13.556474,0.008429,0.008333
001489,13.573338,13.564904,0.008435,0.008333
001490,13.581769,13.573338,0.00843,0.008333
001491,13.590198,13.581769,0.008429,0.008333
001492,13.598627,13.590198,0.008429,0.008333
001493,13.607058,13.598627,0.008431,0.008333
001494,13.6155,13.607058,0.008441,0.008333
001495,13.623937,13.6155,0.008437,0.008333
001496,13.632368,13.623937,0.008431,0.008333
001497,13.640797,13.632368,0.008429,0.008333
001498,13.649226,13.640797,0.008429,0.008333
001499,13.657652,13.649226,0.008426,0.008333
001500,13.666082,13.657652,0.00843,0.008333
001501,13.674529,13.666082,0.008447,0.008333
001502,13.682964,13.674529,0.008435,0.008333
001503,13.691392,13.682964,0.008428,0.008333
001504,13.699822,13.691392,0.00843,0.008333
001505,13.708248,13.699822,0.008427,0.008333
001506,13.716688,13.708248,0.00844,0.008333
001507,13.725129,13.716688,0.008441,0.008333
001508,13.733567,13.725129,0.008438,0.008333
001509,13.741999,13.733567,0.008433,0.008333
001510,13.75043,13.741999,0.00843,0.008333
001511,13.758859,13.75043,0.00843,0.008333
001512,13.767287,13.758859,0.008428,0.008333
001513,13.775724,13.767287,0.008437,0.008333
001514,13.784161,13.775724,0.008436,0.008333
001515,13.792593,13.784161,0.008432,0.008333
001516,13.801025,13.792593,0.008432,0.008333
001517,13.809456,13.801025,0.008431,0.008333
001518,13.817885,13.809456,0.008428,0.008333
001519,13.826323,13.817885,0.008438,0.008333
001520,13.834759,13.826323,0.008436,0.008333
001521,13.843232,13.834759,0.008473,0.008333
001522,13.851663,13.843232,0.008431,0.008333
001523,13.860105,13.851663,0.008442,0.008333
001524,13.868536,13.860105,0.008431,0.008333
001525,13.876976,13.868536,0.00844,0.008333
001526,13.885411,13.876976,0.008435,0.008333
001527,13.89384,13.885411,0.008429,0.008333
001528,13.902267,13.89384,0.008427,0.008333
001529,13.910694,13.902267,0.008427,0.008333
001530,13.919126,13.910694,0.008431,0.008333
001531,13.927569,13.919126,0.008443,0.008333
001532,13.936005,13.927569,0.008436,0.008333
001533,13.944439,13.936005,0.008434,0.008333
001534,13.952868,13.944439,0.008429,0.008333
001535,13.961298,13.952868,0.00843,0.008333
001536,13.969795,13.961298,0.008497,0.008333
001537,13.978289,13.969795,0.008494,0.008333
001538,13.986774,13.978289,0.008486,0.008333
001539,13.995277,13.986774,0.008503,0.008333
001540,14.003765,13.995277,0.008488,0.008333
001541,14.012255,14.003765,0.00849,0.008333
001542,14.020724,14.012255,0.008469,0.008333
001543,14.029213,14.020724,0.008489,0.008333
001544,14.037633,14.029213,0.00842,0.008333
001545,14.046042,14.037633,0.00841,0.008333
001546,14.05446,14.046042,0.008418,0.008333
001547,14.062865,14.05446,0.008405,0.008333
001548,14.071281,14.062865,0.008415,0.008333
001549,14.079696,14.071281,0.008415,0.008333
001550,14.088106,14.079696,0.008409,0.008333
001551,14.096508,14.088106,0.008403,0.008333
001552,14.104919,14.096508,0.008411,0.008333
001553,14.113326,14.104919,0.008406,0.008333
001554,14.121741,14.113326,0.008416,0.008333
001555,14.130173,14.121741,0.008431,0.008333
001556,14.138591,14.130173,0.008418,0.008333
001557,14.147002,14.138591,0.008411,0.008333
001558,14.155422,14.147002,0.00842,0.008333
001559,14.163837,14.155422,0.008415,0.008333
001560,14.172249,14.163837,0.008413,0.008333
001561,14.18069,14.172249,0.00844,0.008333
001562,14.189124,14.18069,0.008434,0.008333
001563,14.197543,14.189124,0.008419,0.008333
001564,14.20596,14.197543,0.008416,0.008333
001565,14.214376,14.20596,0.008416,0.008333
001566,14.222802,14.214376,0.008426,0.008333
001567,14.231233,14.222802,0.008431,0.008333
001568,14.239653,14.231233,0.00842,0.008333
001569,14.248068,14.239653,0.008415,0.008333
001570,14.256482,14.248068,0.008414,0.008333
001571,14.264897,14.256482,0.008415,0.008333
001572,14.273313,14.264897,0.008416,0.008333
001573,14.281735,14.273313,0.008422,0.008333
001574,14.290156,14.281735,0.008421,0.008333
001575,14.29857,14.290156,0.008414,0.008333
001576,14.306983,14.29857,0.008413,0.008333
001577,14.315397,14.306983,0.008414,0.008333
001578,14.323826,14.315397,0.008429,0.008333
001579,14.332261,14.323826,0.008435,0.008333
001580,14.340696,14.332261,0.008435,0.008333
001581,14.349119,14.340696,0.008423,0.008333
001582,14.357549,14.349119,0.00843,0.008333
001583,14.365969,14.357549,0.00842,0.008333
001584,14.374384,14.365969,0.008415,0.008333
001585,14.382807,14.374384,0.008423,0.008333
001586,14.391275,14.382807,0.008468,0.008333
001587,14.39969,14.391275,0.008415,0.008333
001588,14.408106,14.39969,0.008416,0.008333
001589,14.416519,14.408106,0.008414,0.008333
001590,14.424948,14.416519,0.008429,0.008333
001591,14.433382,14.424948,0.008434,0.008333
001592,14.441804,14.433382,0.008422,0.008333
001593,14.450222,14.441804,0.008419,0.008333
001594,14.45864,14.450222,0.008417,0.008333
001595,14.467054,14.45864,0.008415,0.008333
001596,14.475469,14.467054,0.008415,0.008333
001597,14.483891,14.475469,0.008423,0.008333
001598,14.492313,14.483891,0.008422,0.008333
001599,14.500728,14.492313,0.008415,0.008333
001600,14.509146,14.500728,0.008418,0.008333
001601,14.517561,14.509146,0.008415,0.008333
001602,14.525987,14.517561,0.008425,0.008333
001603,14.534419,14.525987,0.008432,0.008333
001604,14.542842,14.534419,0.008422,0.008333
001605,14.551257,14.542842,0.008416,0.008333
001606,14.559671,14.551257,0.008414,0.008333
001607,14.568087,14.559671,0.008415,0.008333
001608,14.576501,14.568087,0.008415,0.008333
001609,14.584922,14.576501,0.00842,0.008333
001610,14.593342,14.584922,0.00842,0.008333
001611,14.601756,14.593342,0.008414,0.008333
001612,14.610171,14.601756,0.008415,0.008333
001613,14.618586,14.610171,0.008415,0.008333
001614,14.627015,14.618586,0.008429,0.008333
001615,14.635441,14.627015,0.008425,0.008333
001616,14.643862,14.635441,0.008421,0.008333
001617,14.652277,14.643862,0.008415,0.008333
001618,14.660693,14.652277,0.008415,0.008333
001619,14.669109,14.660693,0.008416,0.008333
001620,14.677525,14.669109,0.008416,0.008333
001621,14.685954,14.677525,0.00843,0.008333
001622,14.694386,14.685954,0.008432,0.008333
001623,14.702803,14.694386,0.008417,0.008333
001624,14.711217,14.702803,0.008414,0.008333
001625,14.719631,14.711217,0.008415,0.008333
001626,14.72805,14.719631,0.008419,0.008333
001627,14.736479,14.72805,0.008428,0.008333
001628,14.7449,14.736479,0.008422,0.008333
001629,14.753348,14.7449,0.008448,0.008333
001630,14.761764,14.753348,0.008416,0.008333
001631,14.770181,14.761764,0.008417,0.008333
001632,14.778594,14.770181,0.008413,0.008333
001633,14.787016,14.778594,0.008423,0.008333
001634,14.795438,14.787016,0.008422,0.008333
001635,14.803853,14.795438,0.008415,0.008333
001636,14.812274,14.803853,0.00842,0.008333
001637,14.820687,14.812274,0.008413,0.008333
001638,14.829106,14.820687,0.008419,0.008333
001639,14.837529,14.829106,0.008423,0.008333
001640,14.845951,14.837529,0.008421,0.008333
001641,14.854365,14.845951,0.008415,0.008333
001642,14.862782,14.854365,0.008417,0.008333
001643,14.871194,14.862782,0.008412,0.008333
001644,14.879607,14.871194,0.008413,0.008333
001645,14.888026,14.879607,0.00842,0.008333
001646,14.896442,14.888026,0.008415,0.008333
001647,14.904867,14.896442,0.008425,0.008333
001648,14.913281,14.904867,0.008414,0.008333
001649,14.921699,14.913281,0.008418,0.008333
001650,14.930115,14.921699,0.008416,0.008333
001651,14.938553,14.930115,0.008438,0.008333
001652,14.946974,14.938553,0.008421,0.008333
001653,14.955391,14.946974,0.008417,0.008333
001654,14.963821,14.955391,0.00843,0.008333
001655,14.972245,14.963821,0.008424,0.008333
001656,14.980663,14.972245,0.008419,0.008333
001657,14.989089,14.980663,0.008426,0.008333
001658,14.99751,14.989089,0.008421,0.008333
001659,15.005928,14.99751,0.008418,0.008333
001660,15.014349,15.005928,0.008421,0.008333
001661,15.022768,15.014349,0.008418,0.008333
001662,15.031194,15.022768,0.008427,0.008333
001663,15.039623,15.031194,0.008428,0.008333
001664,15.048042,15.039623,0.008419,0.008333
001665,15.056454,15.048042,0.008412,0.008333
001666,15.064877,15.056454,0.008423,0.008333
001667,15.073304,15.064877,0.008427,0.008333
001668,15.081722,15.073304,0.008418,0.008333
001669,15.090147,15.081722,0.008425,0.008333
001670,15.098571,15.090147,0.008424,0.008333
001671,15.106987,15.098571,0.008415,0.008333
001672,15.115417,15.106987,0.008431,0.008333
001673,15.123834,15.115417,0.008417,0.008333
001674,15.132266,15.123834,0.008432,0.008333
001675,15.140696,15.132266,0.00843,0.008333
001676,15.149115,15.140696,0.008419,0.008333
001677,15.157532,15.149115,0.008417,0.008333
001678,15.165951,15.157532,0.008419,0.008333
001679,15.174366,15.165951,0.008416,0.008333
001680,15.182781,15.174366,0.008415,0.008333
001681,15.191225,15.182781,0.008443,0.008333
001682,15.199651,15.191225,0.008427,0.008333
001683,15.208066,15.199651,0.008415,0.008333
001684,15.21648,15.208066,0.008414,0.008333
001685,15.224895,15.21648,0.008415,0.008333
001686,15.233322,15.224895,0.008427,0.008333
001687,15.241748,15.233322,0.008426,0.008333
001688,15.250169,15.241748,0.008421,0.008333
001689,15.258586,15.250169,0.008417,0.008333
001690,15.267001,15.258586,0.008415,0.008333
001691,15.275416,15.267001,0.008415,0.008333
001692,15.28383,15.275416,0.008415,0.008333
001693,15.292255,15.28383,0.008425,0.008333
001694,15.300672,15.292255,0.008418,0.008333
001695,15.309088,15.300672,0.008415,0.008333
001696,15.317503,15.309088,0.008415,0.008333
001697,15.32593,15.317503,0.008427,0.008333
001698,15.334362,15.32593,0.008432,0.008333
001699,15.342796,15.334362,0.008434,0.008333
001700,15.351221,15.342796,0.008425,0.008333
001701,15.359636,15.351221,0.008415,0.008333
001702,15.368053,15.359636,0.008417,0.008333
001703,15.376467,15.368053,0.008414,0.008333
001704,15.384884,15.376467,0.008417,0.008333
001705,15.393308,15.384884,0.008424,0.008333
001706,15.401729,15.393308,0.00842,0.008333
001707,15.410144,15.401729,0.008415,0.008333
001708,15.41856,15.410144,0.008416,0.008333
001709,15.426975,15.41856,0.008415,0.008333
001710,15.435399,15.426975,0.008424,0.008333
001711,15.443825,15.435399,0.008426,0.008333
001712,15.452247,15.443825,0.008422,0.008333
001713,15.460666,15.452247,0.008419,0.008333
001714,15.469081,15.460666,0.008414,0.008333
001715,15.477496,15.469081,0.008415,0.008333
001716,15.485911,15.477496,0.008415,0.008333
001717,15.494334,15.485911,0.008422,0.008333
001718,15.502754,15.494334,0.00842,0.008333
001719,15.511171,15.502754,0.008418,0.008333
001720,15.519582,15.511171,0.008411,0.008333
001721,15.527996,15.519582,0.008414,0.008333
001722,15.536438,15.527996,0.008443,0.008333
001723,15.54487,15.536438,0.008431,0.008333
001724,15.553293,15.54487,0.008423,0.008333
001725,15.561709,15.553293,0.008416,0.008333
001726,15.570126,15.561709,0.008417,0.008333
001727,15.578541,15.570126,0.008415,0.008333
001728,15.586954,15.578541,0.008413,0.008333
001729,15.595388,15.586954,0.008434,0.008333
001730,15.603808,15.595388,0.008421,0.008333
001731,15.612223,15.603808,0.008415,0.008333
001732,15.620641,15.612223,0.008418,0.008333
001733,15.629056,15.620641,0.008415,0.008333
001734,15.637471,15.629056,0.008416,0.008333
001735,15.645891,15.637471,0.00842,0.008333
001736,15.654315,15.645891,0.008423,0.008333
001737,15.662733,15.654315,0.008419,0.008333
001738,15.671148,15.662733,0.008414,0.008333
001739,15.679563,15.671148,0.008416,0.008333
001740,15.688022,15.679563,0.008459,0.008333
001741,15.696452,15.688022,0.00843,0.008333
001742,15.704884,15.696452,0.008431,0.008333
001743,15.7133,15.704884,0.008416,0.008333
001744,15.721716,15.7133,0.008416,0.008333
001745,15.730136,15.721716,0.00842,0.008333
001746,15.738553,15.730136,0.008417,0.008333
001747,15.746977,15.738553,0.008424,0.008333
001748,15.755399,15.746977,0.008422,0.008333
001749,15.763815,15.755399,0.008417,0.008333
001750,15.772229,15.763815,0.008414,0.008333
001751,15.780643,15.772229,0.008414,0.008333
001752,15.789059,15.780643,0.008416,0.008333
001753,15.797481,15.789059,0.008421,0.008333
001754,15.805902,15.797481,0.008422,0.008333
001755,15.814316,15.805902,0.008413,0.008333
001756,15.822728,15.814316,0.008413,0.008333
001757,15.831143,15.822728,0.008415,0.008333
001758,15.83957,15.831143,0.008427,0.008333
001759,15.847997,15.83957,0.008427,0.008333
001760,15.856416,15.847997,0.008419,0.008333
001761,15.864834,15.856416,0.008417,0.008333
001762,15.873248,15.864834,0.008414,0.008333
001763,15.881664,15.873248,0.008416,0.008333
001764,15.890079,15.881664,0.008415,0.008333
001765,15.8985,15.890079,0.008421,0.008333
001766,15.906919,15.8985,0.008419,0.008333
001767,15.915338,15.906919,0.008419,0.008333
001768,15.923766,15.915338,0.008428,0.008333
001769,15.932187,15.923766,0.008421,0.008333
001770,15.940618,15.932187,0.008431,0.008333
001771,15.949049,15.940618,0.008431,0.008333
001772,15.957471,15.949049,0.008422,0.008333
001773,15.965884,15.957471,0.008413,0.008333
001774,15.974311,15.965884,0.008426,0.008333
001775,15.982733,15.974311,0.008422,0.008333
001776,15.991154,15.982733,0.008421,0.008333
001777,15.999576,15.991154,0.008422,0.008333
001778,16.007995,15.999576,0.00842,0.008333
001779,16.016417,16.007995,0.008422,0.008333
001780,16.024835,16.016417,0.008417,0.008333
001781,16.033247,16.024835,0.008412,0.008333
001782,16.041676,16.033247,0.008429,0.008333
001783,16.050127,16.041676,0.008451,0.008333
001784,16.058545,16.050127,0.008419,0.008333
001785,16.066959,16.058545,0.008414,0.008333
001786,16.075384,16.066959,0.008424,0.008333
001787,16.083798,16.075384,0.008415,0.008333
001788,16.092218,16.083798,0.00842,0.008333
001789,16.100644,16.092218,0.008425,0.008333
001790,16.109065,16.100644,0.008421,0.008333
001791,16.117481,16.109065,0.008416,0.008333
001792,16.125891,16.117481,0.00841,0.008333
001793,16.134311,16.125891,0.008421,0.008333
001794,16.142752,16.134311,0.008441,0.008333
001795,16.151182,16.142752,0.00843,0.008333
001796,16.159599,16.151182,0.008417,0.008333
001797,16.168016,16.159599,0.008417,0.008333
001798,16.176429,16.168016,0.008413,0.008333
001799,16.184843,16.176429,0.008414,0.008333
001800,16.193255,16.184843,0.008412,0.008333
001801,16.201696,16.193255,0.008442,0.008333
001802,16.210121,16.201696,0.008425,0.008333
001803,16.218537,16.210121,0.008416,0.008333
001804,16.226948,16.218537,0.008411,0.008333
001805,16.235369,16.226948,0.008421,0.008333
001806,16.243796,16.235369,0.008427,0.008333
001807,16.252219,16.243796,0.008423,0.008333
001808,16.260638,16.252219,0.008419,0.008333
001809,16.269054,16.260638,0.008416,0.008333
001810,16.277466,16.269054,0.008412,0.008333
001811,16.285875,16.277466,0.008409,0.008333
001812,16.294295,16.285875,0.00842,0.008333
001813,16.302716,16.294295,0.008422,0.008333
001814,16.311131,16.302716,0.008415,0.008333
001815,16.319549,16.311131,0.008418,0.008333
001816,16.327962,16.319549,0.008413,0.008333
001817,16.336375,16.327962,0.008413,0.008333
001818,16.3448,16.336375,0.008425,0.008333
001819,16.35323,16.3448,0.00843,0.008333
001820,16.361649,16.35323,0.008418,0.008333
001821,16.370064,16.361649,0.008415,0.008333
001822,16.378482,16.370064,0.008418,0.008333
001823,16.386898,16.378482,0.008416,0.008333
001824,16.395315,16.386898,0.008417,0.008333
001825,16.403735,16.395315,0.00842,0.008333
001826,16.412191,16.403735,0.008456,0.008333
001827,16.420608,16.412191,0.008417,0.008333
001828,16.429019,16.420608,0.008411,0.008333
001829,16.437436,16.429019,0.008417,0.008333
001830,16.445859,16.437436,0.008422,0.008333
001831,16.454286,16.445859,0.008427,0.008333
001832,16.462704,16.454286,0.008419,0.008333
001833,16.471116,16.462704,0.008412,0.008333
001834,16.479531,16.471116,0.008415,0.008333
001835,16.487942,16.479531,0.008411,0.008333
001836,16.496354,16.487942,0.008412,0.008333
001837,16.504772,16.496354,0.008418,0.008333
001838,16.513188,16.504772,0.008415,0.008333
001839,16.521603,16.513188,0.008415,0.008333
001840,16.530017,16.521603,0.008414,0.008333
001841,16.538433,16.530017,0.008415,0.008333
001842,16.54686,16.538433,0.008427,0.008333
001843,16.555286,16.54686,0.008426,0.008333
001844,16.563705,16.555286,0.008419,0.008333
001845,16.572119,16.563705,0.008414,0.008333
001846,16.580531,16.572119,0.008412,0.008333
001847,16.588943,16.580531,0.008412,0.008333
001848,16.597357,16.588943,0.008415,0.008333
001849,16.605777,16.597357,0.00842,0.008333
001850,16.614193,16.605777,0.008415,0.008333
001851,16.622629,16.614193,0.008436,0.008333
001852,16.631042,16.622629,0.008413,0.008333
001853,16.639455,16.631042,0.008413,0.008333
001854,16.647868,16.639455,0.008413,0.008333
001855,16.65629,16.647868,0.008421,0.008333
001856,16.664707,16.65629,0.008417,0.008333
001857,16.673118,16.664707,0.008411,0.008333
001858,16.681534,16.673118,0.008416,0.008333
001859,16.689948,16.681534,0.008414,0.008333
001860,16.698361,16.689948,0.008413,0.008333
001861,16.70679,16.698361,0.008429,0.008333
001862,16.71521,16.70679,0.00842,0.008333
001863,16.723624,16.71521,0.008414,0.008333
001864,16.732037,16.723624,0.008413,0.008333
001865,16.740464,16.732037,0.008427,0.008333
001866,16.748879,16.740464,0.008416,0.008333
001867,16.757303,16.748879,0.008423,0.008333
001868,16.765723,16.757303,0.00842,0.008333
001869,16.774135,16.765723,0.008413,0.008333
001870,16.782546,16.774135,0.008411,0.008333
001871,16.790967,16.782546,0.008421,0.008333
001872,16.799383,16.790967,0.008417,0.008333
001873,16.807805,16.799383,0.008422,0.008333
001874,16.816224,16.807805,0.008418,0.008333
001875,16.824637,16.816224,0.008413,0.008333
001876,16.833066,16.824637,0.00843,0.008333
001877,16.841479,16.833066,0.008412,0.008333
001878,16.849893,16.841479,0.008414,0.008333
001879,16.858315,16.849893,0.008423,0.008333
001880,16.866732,16.858315,0.008416,0.008333
001881,16.875147,16.866732,0.008415,0.008333
001882,16.88356,16.875147,0.008413,0.008333
001883,16.891971,16.88356,0.008411,0.008333
001884,16.900383,16.891971,0.008411,0.008333
001885,16.908805,16.900383,0.008422,0.008333
001886,16.917221,16.908805,0.008416,0.008333
001887,16.925633,16.917221,0.008412,0.008333
001888,16.934052,16.925633,0.008419,0.008333
001889,16.94253,16.934052,0.008478,0.008333
001890,16.951006,16.94253,0.008476,0.008333
001891,16.959472,16.951006,0.008466,0.008333
001892,16.967937,16.959472,0.008464,0.008333
001893,16.976443,16.967937,0.008507,0.008333
001894,16.984933,16.976443,0.008489,0.008333
001895,16.99342,16.984933,0.008487,0.008333
001896,17.001876,16.99342,0.008456,0.008333
001897,17.010322,17.001876,0.008446,0.008333
001898,17.018765,17.010322,0.008443,0.008333
001899,17.027235,17.018765,0.008469,0.008333
001900,17.035665,17.027235,0.00843,0.008333
001901,17.044097,17.035665,0.008432,0.008333
001902,17.052544,17.044097,0.008447,0.008333
001903,17.060976,17.052544,0.008432,0.008333
001904,17.069397,17.060976,0.008421,0.008333
001905,17.077833,17.069397,0.008436,0.008333
001906,17.086257,17.077833,0.008424,0.008333
001907,17.094678,17.086257,0.008421,0.008333
001908,17.103096,17.094678,0.008418,0.008333
001909,17.111521,17.103096,0.008425,0.008333
001910,17.119944,17.111521,0.008424,0.008333
001911,17.128365,17.119944,0.008421,0.008333
001912,17.136783,17.128365,0.008418,0.008333
001913,17.145199,17.136783,0.008416,0.008333
001914,17.153626,17.145199,0.008427,0.008333
001915,17.162064,17.153626,0.008438,0.008333
001916,17.170497,17.162064,0.008434,0.008333
001917,17.178925,17.170497,0.008428,0.008333
001918,17.187352,17.178925,0.008427,0.008333
001919,17.195779,17.187352,0.008427,0.008333
001920,17.204205,17.195779,0.008426,0.008333
001921,17.212671,17.204205,0.008466,0.008333
001922,17.221106,17.212671,0.008435,0.008333
001923,17.229533,17.221106,0.008427,0.008333
001924,17.237962,17.229533,0.00843,0.008333
001925,17.246389,17.237962,0.008426,0.008333
001926,17.254824,17.246389,0.008435,0.008333
001927,17.263268,17.254824,0.008443,0.008333
001928,17.271698,17.263268,0.008431,0.008333
001929,17.280124,17.271698,0.008425,0.008333
001930,17.288552,17.280124,0.008429,0.008333
001931,17.296978,17.288552,0.008425,0.008333
001932,17.305403,17.296978,0.008425,0.008333
001933,17.313838,17.305403,0.008435,0.008333
001934,17.322271,17.313838,0.008433,0.008333
001935,17.330698,17.322271,0.008427,0.008333
001936,17.339131,17.330698,0.008434,0.008333
001937,17.347562,17.339131,0.00843,0.008333
001938,17.355998,17.347562,0.008436,0.008333
001939,17.364431,17.355998,0.008433,0.008333
001940,17.372865,17.364431,0.008434,0.008333
001941,17.381294,17.372865,0.008429,0.008333
001942,17.389722,17.381294,0.008429,0.008333
001943,17.39815,17.389722,0.008428,0.008333
001944,17.406581,17.39815,0.00843,0.008333
001945,17.41502,17.406581,0.008439,0.008333
001946,17.423452,17.41502,0.008432,0.008333
001947,17.43188,17.423452,0.008428,0.008333
001948,17.440303,17.43188,0.008424,0.008333
001949,17.44873,17.440303,0.008427,0.008333
001950,17.457199,17.44873,0.008468,0.008333
001951,17.465641,17.457199,0.008442,0.008333
001952,17.474104,17.465641,0.008463,0.008333
001953,17.482533,17.474104,0.008429,0.008333
001954,17.490963,17.482533,0.00843,0.008333
001955,17.499388,17.490963,0.008425,0.008333
001956,17.507815,17.499388,0.008427,0.008333
001957,17.516252,17.507815,0.008437,0.008333
001958,17.524682,17.516252,0.00843,0.008333
001959,17.533117,17.524682,0.008435,0.008333
001960,17.541548,17.533117,0.008431,0.008333
001961,17.549977,17.541548,0.008429,0.008333
001962,17.558404,17.549977,0.008427,0.008333
001963,17.56684,17.558404,0.008436,0.008333
001964,17.575273,17.56684,0.008433,0.008333
001965,17.583702,17.575273,0.008429,0.008333
001966,17.592126,17.583702,0.008424,0.008333
001967,17.600553,17.592126,0.008427,0.008333
001968,17.608981,17.600553,0.008428,0.008333
001969,17.617411,17.608981,0.00843,0.008333
001970,17.625842,17.617411,0.008431,0.008333
001971,17.634268,17.625842,0.008426,0.008333
001972,17.642695,17.634268,0.008427,0.008333
001973,17.651132,17.642695,0.008437,0.008333
001974,17.659566,17.651132,0.008434,0.008333
001975,17.668004,17.659566,0.008438,0.008333
